"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
01.01.2025 00:10:00,  997.30,   -1.56,  271.80,   -2.97,   90.00,    5.45,    4.90,    0.54,    3.06,    4.92, 1276.81,    1.61,    3.87,  148.90,    0.00,    0.00,    0.00,    0.00,    0.00,    6.24,  456.90
01.01.2025 00:20:00,  997.05,   -0.90,  272.48,   -2.66,   87.80,    5.72,    5.02,    0.70,    3.14,    5.03, 1273.37,    1.71,    3.05,  145.60,    0.00,    0.00,    0.00,    0.00,    0.00,    6.32,  451.70
01.01.2025 00:30:00,  996.96,   -0.51,  272.88,   -2.44,   86.70,    5.89,    5.10,    0.78,    3.19,    5.12, 1271.38,    1.61,    3.31,  146.90,    0.00,    0.00,    0.00,    0.00,    0.00,    6.46,  451.00
01.01.2025 00:40:00,  996.77,   -0.27,  273.14,   -2.26,   86.30,    5.99,    5.17,    0.82,    3.23,    5.19, 1269.96,    1.86,    2.93,  137.00,    0.00,    0.00,    0.00,    0.00,    0.00,    6.63,  450.40
01.01.2025 00:50:00,  996.62,   -0.09,  273.33,   -2.14,   86.00,    6.07,    5.22,    0.85,    3.26,    5.24, 1268.93,    1.25,    2.23,  131.30,    0.00,    0.00,    0.00,    0.00,    0.00,    6.82,  450.40
01.01.2025 01:00:00,  996.45,    0.03,  273.46,   -1.99,   86.20,    6.12,    5.28,    0.84,    3.30,    5.30, 1268.12,    1.33,    2.29,  147.20,    0.00,    0.00,    0.00,    0.00,    0.00,    7.02,  450.00
01.01.2025 01:10:00,  996.38,    0.20,  273.64,   -1.76,   86.60,    6.20,    5.37,    0.83,    3.36,    5.39, 1267.19,    1.74,    3.31,  142.30,    0.00,    0.00,    0.00,    0.00,    0.00,    7.20,  449.00
01.01.2025 01:20:00,  996.34,    0.31,  273.75,   -1.62,   86.80,    6.25,    5.42,    0.82,    3.39,    5.44, 1266.62,    1.17,    2.03,  126.50,    0.00,    0.00,    0.00,    0.00,    0.00,    7.34,  448.80
01.01.2025 01:30:00,  996.30,    0.44,  273.88,   -1.49,   86.80,    6.31,    5.48,    0.83,    3.43,    5.50, 1265.93,    2.12,    3.56,  124.40,    0.00,    0.00,    0.00,    0.00,    0.00,    7.47,  448.40
01.01.2025 01:40:00,  996.00,    0.38,  273.85,   -1.45,   87.40,    6.28,    5.49,    0.79,    3.44,    5.51, 1265.82,    2.45,    4.14,  144.70,    0.00,    0.00,    0.00,    0.00,    0.00,    7.58,  448.50
01.01.2025 01:50:00,  995.81,    0.44,  273.92,   -1.34,   87.80,    6.31,    5.54,    0.77,    3.47,    5.56, 1265.30,    1.75,    2.95,  154.80,    0.00,    0.00,    0.00,    0.00,    0.00,    7.65,  448.00
01.01.2025 02:00:00,  995.90,    0.61,  274.08,   -1.19,   87.70,    6.38,    5.60,    0.79,    3.50,    5.62, 1264.60,    1.73,    2.93,  134.60,    0.00,    0.00,    0.00,    0.00,    0.00,    7.70,  446.80
01.01.2025 02:10:00,  995.97,    0.74,  274.21,   -1.13,   87.20,    6.45,    5.62,    0.83,    3.52,    5.64, 1264.05,    2.48,    3.98,  151.00,    0.00,    0.00,    0.00,    0.00,    0.00,    7.77,  446.70
01.01.2025 02:20:00,  995.92,    0.78,  274.25,   -1.14,   86.90,    6.47,    5.62,    0.85,    3.52,    5.64, 1263.80,    2.81,    3.81,  146.30,    0.00,    0.00,    0.00,    0.00,    0.00,    7.85,  446.80
01.01.2025 02:30:00,  995.84,    0.78,  274.26,   -1.10,   87.20,    6.46,    5.64,    0.83,    3.53,    5.66, 1263.72,    2.58,    4.19,  157.90,    0.00,    0.00,    0.00,    0.00,    0.00,    7.92,  447.40
01.01.2025 02:40:00,  995.62,    0.73,  274.22,   -1.08,   87.60,    6.44,    5.64,    0.80,    3.53,    5.67, 1263.67,    2.29,    4.08,  166.40,    0.00,    0.00,    0.00,    0.00,    0.00,    7.99,  447.40
01.01.2025 02:50:00,  995.54,    0.87,  274.37,   -0.99,   87.30,    6.51,    5.68,    0.83,    3.56,    5.70, 1262.91,    3.13,    4.85,  191.90,    0.00,    0.00,    0.00,    0.00,    0.00,    8.04,  446.20
01.01.2025 03:00:00,  995.47,    0.94,  274.44,   -0.94,   87.20,    6.54,    5.70,    0.84,    3.57,    5.73, 1262.50,    1.84,    3.41,  187.90,    0.00,    0.00,    0.00,    0.00,    0.00,    8.06,  446.10
01.01.2025 03:10:00,  995.41,    0.88,  274.39,   -0.95,   87.50,    6.51,    5.70,    0.81,    3.57,    5.73, 1262.66,    1.18,    2.03,  154.60,    0.00,    0.00,    0.00,    0.00,    0.00,    8.09,  446.80
01.01.2025 03:20:00,  995.30,    0.84,  274.36,   -0.93,   87.90,    6.49,    5.71,    0.79,    3.57,    5.73, 1262.72,    1.55,    4.50,  171.90,    0.00,    0.00,    0.00,    0.00,    0.00,    8.12,  446.50
01.01.2025 03:30:00,  995.33,    1.03,  274.54,   -0.87,   87.10,    6.58,    5.73,    0.85,    3.59,    5.76, 1261.89,    3.01,    5.32,  201.40,    0.00,    0.00,    0.00,    0.00,    0.00,    8.16,  444.70
01.01.2025 03:40:00,  995.25,    1.21,  274.74,   -0.78,   86.50,    6.67,    5.77,    0.90,    3.61,    5.80, 1260.91,    2.96,    6.74,  184.40,    0.00,    0.00,    0.00,    0.00,    0.00,    8.18,  444.30
01.01.2025 03:50:00,  995.17,    1.36,  274.89,   -0.72,   86.00,    6.74,    5.80,    0.94,    3.63,    5.82, 1260.14,    4.53,    7.82,  204.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.17,  443.40
01.01.2025 04:00:00,  995.13,    1.47,  275.00,   -0.69,   85.50,    6.79,    5.81,    0.99,    3.64,    5.84, 1259.57,    3.90,    6.79,  198.20,    0.00,    0.00,    0.00,    0.00,    0.00,    8.14,  443.10
01.01.2025 04:10:00,  994.88,    1.44,  274.99,   -0.68,   85.70,    6.78,    5.81,    0.97,    3.64,    5.84, 1259.38,    2.55,    4.83,  186.60,    0.00,    0.00,    0.00,    0.00,    0.00,    8.12,  443.60
01.01.2025 04:20:00,  994.61,    1.42,  275.00,   -0.65,   86.00,    6.77,    5.82,    0.95,    3.65,    5.86, 1259.10,    3.76,    5.46,  188.60,    0.00,    0.00,    0.00,    0.00,    0.00,    8.14,  443.40
01.01.2025 04:30:00,  994.45,    1.52,  275.11,   -0.62,   85.60,    6.82,    5.84,    0.98,    3.66,    5.87, 1258.44,    4.21,    6.50,  182.40,    0.00,    0.00,    0.00,    0.00,    0.00,    8.17,  443.10
01.01.2025 04:40:00,  994.27,    1.14,  274.74,   -0.82,   86.70,    6.64,    5.75,    0.88,    3.61,    5.79, 1259.99,    3.59,    5.45,  171.20,    0.00,    0.00,    0.00,    0.00,    0.00,    8.19,  445.10
01.01.2025 04:50:00,  994.26,    0.60,  274.20,   -1.08,   88.40,    6.38,    5.64,    0.74,    3.54,    5.67, 1262.52,    3.31,    4.76,  154.40,    0.00,    0.00,    0.00,    0.00,    0.00,    8.20,  447.00
01.01.2025 05:00:00,  994.33,    0.28,  273.87,   -1.15,   90.10,    6.23,    5.62,    0.62,    3.52,    5.65, 1264.12,    2.52,    3.90,  156.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.19,  447.60
01.01.2025 05:10:00,  994.28,    0.32,  273.92,   -1.07,   90.30,    6.25,    5.65,    0.61,    3.54,    5.68, 1263.84,    2.82,    4.46,  156.50,    0.00,    0.00,    0.00,    0.00,    0.00,    8.17,  447.20
01.01.2025 05:20:00,  994.08,    0.58,  274.20,   -0.90,   89.70,    6.37,    5.72,    0.66,    3.58,    5.75, 1262.34,    3.62,    5.62,  159.40,    0.00,    0.00,    0.00,    0.00,    0.00,    8.13,  445.50
01.01.2025 05:30:00,  994.07,    0.85,  274.47,   -0.76,   88.90,    6.50,    5.78,    0.72,    3.62,    5.81, 1261.08,    2.42,    4.15,  161.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.10,  444.80
01.01.2025 05:40:00,  994.15,    0.94,  274.55,   -0.73,   88.50,    6.54,    5.79,    0.75,    3.63,    5.82, 1260.74,    2.14,    4.17,  149.90,    0.00,    0.00,    0.00,    0.00,    0.00,    8.10,  445.20
01.01.2025 05:50:00,  994.15,    0.78,  274.39,   -0.82,   89.00,    6.46,    5.75,    0.71,    3.61,    5.79, 1261.51,    1.78,    3.41,  160.00,    0.00,    0.00,    0.00,    0.00,    0.00,    8.14,  446.60
01.01.2025 06:00:00,  994.01,    0.67,  274.29,   -0.82,   89.70,    6.41,    5.75,    0.66,    3.61,    5.79, 1261.84,    2.06,    3.87,  132.50,    0.00,    0.00,    0.00,    0.00,    0.00,    8.18,  445.90
01.01.2025 06:10:00,  993.93,    0.66,  274.29,   -0.77,   90.10,    6.41,    5.77,    0.63,    3.62,    5.81, 1261.78,    1.35,    2.42,  118.40,    0.00,    0.00,    0.00,    0.00,    0.00,    8.23,  446.10
01.01.2025 06:20:00,  993.85,    0.74,  274.37,   -0.69,   90.10,    6.44,    5.81,    0.64,    3.64,    5.84, 1261.31,    1.68,    3.13,  102.60,    0.00,    0.00,    0.00,    0.00,    0.00,    8.29,  445.90
01.01.2025 06:30:00,  993.74,    0.84,  274.48,   -0.61,   90.00,    6.49,    5.84,    0.65,    3.66,    5.88, 1260.68,    1.55,    2.64,   88.60,    0.00,    0.00,    0.00,    0.00,    0.00,    8.37,  445.50
01.01.2025 06:40:00,  993.64,    0.95,  274.60,   -0.52,   89.80,    6.55,    5.88,    0.67,    3.69,    5.92, 1260.00,    1.30,    2.30,   53.65,    0.00,    0.00,    0.00,    0.00,    0.00,    8.45,  445.70
01.01.2025 06:50:00,  993.56,    1.30,  274.96,   -0.19,   89.70,    6.71,    6.02,    0.69,    3.78,    6.06, 1258.23,    1.34,    2.71,  190.40,    0.00,    0.00,    0.00,    0.00,    0.00,    8.54,  444.10
01.01.2025 07:00:00,  993.49,    2.06,  275.72,    0.19,   87.40,    7.09,    6.19,    0.89,    3.89,    6.24, 1254.60,    2.58,    4.63,  200.70,    0.00,    0.00,    0.00,    0.00,    0.00,    8.63,  440.70
01.01.2025 07:10:00,  993.50,    2.56,  276.23,    0.34,   85.20,    7.35,    6.26,    1.09,    3.93,    6.30, 1252.29,    3.98,    5.97,  195.30,    0.00,    0.00,    0.00,    0.00,    0.00,    8.70,  439.60
01.01.2025 07:20:00,  993.48,    2.69,  276.36,    0.40,   84.80,    7.42,    6.29,    1.13,    3.95,    6.33, 1251.66,    3.66,    5.78,  190.10,    0.00,    0.00,    0.00,    0.00,    0.00,    8.77,  439.60
01.01.2025 07:30:00,  993.35,    2.82,  276.50,    0.51,   84.70,    7.48,    6.34,    1.15,    3.98,    6.38, 1250.89,    4.44,    6.31,  185.40,    0.00,    0.00,    0.00,    0.00,    0.00,    8.85,  438.70
01.01.2025 07:40:00,  993.27,    2.96,  276.64,    0.60,   84.40,    7.56,    6.38,    1.18,    4.00,    6.42, 1250.16,    4.25,    6.60,  188.30,    0.00,    0.00,    0.00,    0.00,    0.00,    8.93,  438.40
01.01.2025 07:50:00,  993.14,    2.97,  276.67,    0.63,   84.50,    7.57,    6.39,    1.17,    4.01,    6.44, 1249.91,    5.08,    6.65,  183.50,    0.00,    0.00,    0.00,    0.00,    0.00,    9.02,  438.20
01.01.2025 08:00:00,  992.89,    2.88,  276.60,    0.67,   85.30,    7.52,    6.41,    1.11,    4.03,    6.46, 1249.99,    4.49,    6.89,  173.20,    0.00,    0.00,    0.00,    0.00,    0.00,    9.10,  438.20
01.01.2025 08:10:00,  992.85,    2.74,  276.46,    0.69,   86.30,    7.44,    6.42,    1.02,    4.03,    6.47, 1250.60,    3.06,    6.60,  174.40,    0.00,    0.00,    1.85,    2.52,    5.20,    9.17,  438.50
01.01.2025 08:20:00,  992.84,    2.66,  276.37,    0.70,   86.90,    7.40,    6.43,    0.97,    4.04,    6.47, 1250.95,    2.33,    3.77,  179.50,    0.00,    0.00,    2.37,    5.43,    6.32,    9.25,  438.80
01.01.2025 08:30:00,  992.80,    2.70,  276.42,    0.76,   87.00,    7.42,    6.46,    0.96,    4.05,    6.50, 1250.68,    2.81,    4.56,  182.80,    0.00,    0.00,    3.90,    9.50,   13.41,    9.34,  438.40
01.01.2025 08:40:00,  992.72,    2.90,  276.62,    0.87,   86.50,    7.52,    6.51,    1.02,    4.09,    6.56, 1249.68,    4.10,    6.27,  182.70,    0.00,    0.00,    9.30,   18.54,   23.94,    9.42,  437.70
01.01.2025 08:50:00,  992.64,    3.06,  276.80,    0.97,   86.10,    7.61,    6.56,    1.06,    4.12,    6.60, 1248.80,    4.40,    6.93,  186.20,    0.00,    0.00,   15.37,   29.39,   35.08,    9.47,  437.20
01.01.2025 09:00:00,  992.42,    3.31,  277.06,    1.14,   85.60,    7.75,    6.63,    1.12,    4.17,    6.68, 1247.37,    6.59,   10.28,  191.70,    0.00,    0.00,   22.45,   42.02,   48.27,    9.51,  436.30
01.01.2025 09:10:00,  992.33,    3.78,  277.54,    1.33,   84.00,    8.01,    6.73,    1.28,    4.23,    6.78, 1245.10,    8.80,   12.66,  196.60,    0.00,    0.00,   29.09,   54.09,   60.82,    9.53,  435.40
01.01.2025 09:20:00,  992.08,    4.10,  277.88,    1.47,   82.90,    8.20,    6.79,    1.40,    4.27,    6.85, 1243.30,    8.87,   12.25,  197.80,    0.00,    0.00,   37.04,   68.68,   74.53,    9.53,  435.00
01.01.2025 09:30:00,  991.93,    4.34,  278.13,    1.57,   82.10,    8.33,    6.84,    1.49,    4.30,    6.90, 1242.03,   10.56,   14.34,  202.00,    0.00,    0.00,   42.11,   78.43,   83.60,    9.55,  434.60
01.01.2025 09:40:00,  991.96,    4.50,  278.29,    1.64,   81.60,    8.43,    6.88,    1.55,    4.32,    6.93, 1241.32,    8.76,   13.11,  201.50,    0.00,    0.00,   47.28,   88.27,   90.15,    9.59,  434.60
01.01.2025 09:50:00,  992.02,    4.55,  278.34,    1.64,   81.30,    8.46,    6.88,    1.58,    4.32,    6.93, 1241.18,    7.87,   11.27,  201.20,    0.00,    0.00,   48.90,   92.19,   97.69,    9.67,  434.40
01.01.2025 10:00:00,  991.75,    4.63,  278.44,    1.63,   80.80,    8.51,    6.87,    1.63,    4.32,    6.93, 1240.47,    7.75,   10.03,  201.20,    0.00,    0.00,   59.04,  111.35,  125.59,    9.78,  434.20
01.01.2025 10:10:00,  991.75,    4.80,  278.61,    1.61,   79.74,    8.61,    6.86,    1.74,    4.32,    6.92, 1239.73,    7.77,   11.85,  203.40,    0.00,    0.00,   77.52,  145.20,  164.90,    9.90,  434.00
01.01.2025 10:20:00,  991.84,    5.09,  278.89,    1.61,   78.12,    8.79,    6.86,    1.92,    4.32,    6.92, 1238.54,    8.41,   13.29,  201.50,    0.00,    0.00,   96.11,  178.25,  198.97,   10.04,  433.60
01.01.2025 10:30:00,  991.86,    5.24,  279.04,    1.66,   77.58,    8.88,    6.89,    1.99,    4.33,    6.94, 1237.89,    7.42,    9.95,  204.50,    0.00,    0.00,  106.71,  198.07,  202.20,   10.19,  433.50
01.01.2025 10:40:00,  991.70,    5.37,  279.18,    1.69,   77.06,    8.95,    6.90,    2.05,    4.34,    6.96, 1237.13,    7.61,   10.50,  201.30,    0.00,    0.00,  103.97,  193.98,  198.75,   10.36,  433.20
01.01.2025 10:50:00,  991.72,    5.51,  279.32,    1.65,   76.13,    9.04,    6.88,    2.16,    4.33,    6.94, 1236.54,    7.18,    9.64,  201.20,    0.00,    0.00,  103.17,  194.52,  202.08,   10.54,  433.00
01.01.2025 11:00:00,  991.66,    5.58,  279.40,    1.62,   75.59,    9.09,    6.87,    2.22,    4.32,    6.93, 1236.14,    6.93,    9.88,  203.00,    0.00,    0.00,  112.86,  212.77,  219.86,   10.71,  432.90
01.01.2025 11:10:00,  991.46,    5.63,  279.47,    1.58,   75.06,    9.12,    6.85,    2.28,    4.31,    6.91, 1235.67,    6.90,   11.90,  203.80,    0.00,    0.00,  128.22,  238.62,  273.99,   10.88,  432.80
01.01.2025 11:20:00,  991.35,    5.76,  279.61,    1.59,   74.46,    9.21,    6.85,    2.35,    4.31,    6.91, 1234.95,    4.99,    6.80,  203.60,    0.00,    0.00,  150.84,  278.33,  281.61,   11.05,  432.80
01.01.2025 11:30:00,  991.19,    5.99,  279.85,    1.53,   72.98,    9.35,    6.83,    2.53,    4.29,    6.89, 1233.76,    4.86,    7.64,  200.60,    0.00,    0.00,  153.74,  284.83,  300.67,   11.26,  432.80
01.01.2025 11:40:00,  990.97,    6.21,  280.09,    1.39,   71.15,    9.50,    6.76,    2.74,    4.25,    6.82, 1232.54,    5.75,    8.91,  205.00,    0.00,    0.00,  184.41,  336.65,  407.66,   11.49,  432.40
01.01.2025 11:50:00,  990.59,    6.46,  280.36,    1.17,   68.83,    9.66,    6.65,    3.01,    4.18,    6.71, 1231.05,    5.32,    7.60,  197.30,    0.00,    0.00,  181.24,  330.26,  384.40,   11.71,  432.30
01.01.2025 12:00:00,  990.26,    6.69,  280.62,    0.82,   66.07,    9.82,    6.49,    3.33,    4.08,    6.55, 1229.68,    5.16,    9.02,  195.70,    0.00,    0.00,  149.70,  273.83,  337.79,   11.95,  431.90
01.01.2025 12:10:00,  989.98,    6.75,  280.71,    0.51,   64.33,    9.86,    6.34,    3.52,    3.99,    6.41, 1229.13,    5.20,    9.30,  202.00,    0.00,    0.00,  114.92,  215.92,  263.96,   12.17,  431.80
01.01.2025 12:20:00,  989.80,    6.67,  280.64,    0.38,   64.06,    9.80,    6.28,    3.52,    3.96,    6.35, 1229.28,    4.47,    7.93,  203.20,    0.00,    0.00,  111.51,  210.20,  258.21,   12.34,  431.80
01.01.2025 12:30:00,  989.63,    6.63,  280.62,    0.15,   63.15,    9.78,    6.17,    3.60,    3.89,    6.24, 1229.30,    4.74,    9.20,  197.10,    0.00,    0.00,  129.23,  242.99,  301.16,   12.47,  431.80
01.01.2025 12:40:00,  989.49,    6.80,  280.80,   -0.01,   61.73,    9.89,    6.11,    3.79,    3.85,    6.17, 1228.42,    4.95,    9.57,  198.60,    0.00,    0.00,  197.76,  364.55,  385.64,   12.58,  431.70
01.01.2025 12:50:00,  989.17,    7.08,  281.11,   -0.28,   59.32,   10.08,    5.98,    4.10,    3.77,    6.05, 1226.84,    7.68,   12.04,  198.70,    0.00,    0.00,  197.43,  360.08,  378.91,   12.70,  431.20
01.01.2025 13:00:00,  988.84,    7.27,  281.32,   -0.47,   57.75,   10.22,    5.90,    4.32,    3.72,    5.97, 1225.63,    7.40,   11.64,  189.60,    0.00,    0.00,  153.62,  282.74,  333.88,   12.81,  431.20
01.01.2025 13:10:00,  988.63,    7.29,  281.35,   -0.63,   57.05,   10.23,    5.83,    4.39,    3.68,    5.90, 1225.35,    6.59,   10.32,  185.20,    0.00,    0.00,  108.28,  201.58,  223.21,   12.94,  431.20
01.01.2025 13:20:00,  988.32,    7.36,  281.46,   -0.94,   55.47,   10.28,    5.70,    4.58,    3.60,    5.77, 1224.68,    6.58,   11.38,  181.40,    0.00,    0.00,   96.74,  180.88,  185.07,   13.06,  431.30
01.01.2025 13:30:00,  988.05,    7.34,  281.45,   -1.10,   54.89,   10.26,    5.63,    4.63,    3.55,    5.70, 1224.49,    6.61,   10.83,  181.00,    0.00,    0.00,  101.76,  189.46,  192.03,   13.15,  431.80
01.01.2025 13:40:00,  987.98,    7.49,  281.61,   -1.39,   53.18,   10.37,    5.51,    4.86,    3.48,    5.58, 1223.80,    4.78,    7.60,  184.10,    0.00,    0.00,   93.93,  176.09,  185.06,   13.20,  431.70
01.01.2025 13:50:00,  987.77,    7.65,  281.79,   -1.63,   51.70,   10.48,    5.42,    5.06,    3.42,    5.49, 1222.89,    6.74,   10.70,  193.50,    0.00,    0.00,   82.32,  155.13,  165.63,   13.27,  431.70
01.01.2025 14:00:00,  987.58,    7.65,  281.80,   -1.71,   51.40,   10.48,    5.39,    5.09,    3.40,    5.46, 1222.67,    7.83,   11.63,  199.40,    0.00,    0.00,   78.98,  148.55,  149.04,   13.30,  431.90
01.01.2025 14:10:00,  987.57,    7.57,  281.73,   -1.70,   51.70,   10.43,    5.39,    5.04,    3.40,    5.46, 1223.01,    5.79,   10.53,  196.90,    0.00,    0.00,   83.26,  155.76,  161.43,   13.31,  432.20
01.01.2025 14:20:00,  987.55,    7.54,  281.69,   -1.74,   51.67,   10.40,    5.38,    5.03,    3.39,    5.44, 1223.13,    5.69,   11.26,  204.00,    0.00,    0.00,   85.01,  157.80,  161.47,   13.33,  432.20
01.01.2025 14:30:00,  987.42,    7.48,  281.65,   -1.72,   51.91,   10.37,    5.38,    4.98,    3.40,    5.45, 1223.20,    6.64,   10.49,  197.80,    0.00,    0.00,   76.49,  142.10,  150.66,   13.36,  432.50
01.01.2025 14:40:00,  987.44,    7.31,  281.47,   -1.60,   53.03,   10.24,    5.43,    4.81,    3.43,    5.50, 1223.98,    6.23,   11.28,  205.30,    0.00,    0.00,   73.19,  134.85,  152.76,   13.37,  432.70
01.01.2025 14:50:00,  987.56,    7.14,  281.30,   -1.53,   53.91,   10.13,    5.46,    4.67,    3.45,    5.53, 1224.81,    3.75,    8.68,  208.10,    0.00,    0.00,   70.53,  128.94,  151.57,   13.38,  432.80
01.01.2025 15:00:00,  987.32,    7.07,  281.25,   -1.54,   54.14,   10.08,    5.46,    4.62,    3.44,    5.53, 1224.83,    5.34,    9.80,  197.00,    0.00,    0.00,   62.54,  113.28,  125.03,   13.40,  433.10
01.01.2025 15:10:00,  987.31,    6.98,  281.16,   -1.44,   54.86,   10.01,    5.49,    4.52,    3.47,    5.56, 1225.20,    3.55,   10.38,  214.30,    0.00,    0.00,   54.64,   97.64,  108.19,   13.42,  433.20
01.01.2025 15:20:00,  987.33,    6.98,  281.15,   -1.50,   54.63,   10.01,    5.47,    4.54,    3.45,    5.54, 1225.25,    3.89,    7.56,  211.70,    0.00,    0.00,   43.75,   79.05,   90.06,   13.45,  432.80
01.01.2025 15:30:00,  987.18,    7.10,  281.29,   -1.65,   53.57,   10.10,    5.41,    4.69,    3.42,    5.48, 1224.54,    4.74,    9.54,  206.20,    0.00,    0.00,   36.14,   65.34,   72.12,   13.45,  432.50
01.01.2025 15:40:00,  987.00,    7.21,  281.41,   -1.75,   52.81,   10.17,    5.37,    4.80,    3.39,    5.44, 1223.88,    4.79,    8.50,  199.60,    0.00,    0.00,   27.38,   49.86,   57.72,   13.43,  432.60
01.01.2025 15:50:00,  986.69,    7.30,  281.53,   -1.91,   51.83,   10.24,    5.31,    4.93,    3.35,    5.38, 1223.11,    7.45,   11.65,  189.00,    0.00,    0.00,   19.59,   35.83,   42.53,   13.39,  432.30
01.01.2025 16:00:00,  986.59,    7.32,  281.55,   -1.86,   51.96,   10.25,    5.33,    4.92,    3.36,    5.40, 1222.91,    5.54,   10.19,  195.60,    0.00,    0.00,   11.94,   23.74,   28.91,   13.33,  432.30
01.01.2025 16:10:00,  986.45,    7.23,  281.47,   -1.75,   52.71,   10.19,    5.37,    4.82,    3.39,    5.44, 1223.11,    6.99,   10.70,  195.50,    0.00,    0.00,    5.48,   13.09,   17.91,   13.27,  432.20
01.01.2025 16:20:00,  986.22,    7.13,  281.39,   -1.71,   53.24,   10.12,    5.39,    4.73,    3.40,    5.46, 1223.25,    6.20,   13.06,  200.40,    0.00,    0.00,    1.24,    6.06,    8.75,   13.19,  432.20
01.01.2025 16:30:00,  985.90,    7.14,  281.43,   -1.79,   52.88,   10.12,    5.35,    4.77,    3.38,    5.43, 1222.83,    8.51,   15.17,  202.80,    0.00,    0.00,    0.00,    2.73,    4.00,   13.10,  432.20
01.01.2025 16:40:00,  985.64,    7.23,  281.54,   -1.86,   52.29,   10.19,    5.33,    4.86,    3.37,    5.40, 1222.13,   10.14,   18.01,  201.00,    0.00,    0.00,    0.00,    0.00,    1.61,   12.99,  432.10
01.01.2025 16:50:00,  985.47,    7.26,  281.58,   -1.86,   52.19,   10.20,    5.33,    4.88,    3.37,    5.40, 1221.80,    9.44,   14.01,  201.10,    0.00,    0.00,    0.00,    0.00,    0.00,   12.86,  432.20
01.01.2025 17:00:00,  985.18,    7.26,  281.61,   -1.81,   52.36,   10.21,    5.35,    4.86,    3.38,    5.43, 1221.41,    8.61,   18.94,  192.30,    0.00,    0.00,    0.00,    0.00,    0.00,   12.75,  432.10
01.01.2025 17:10:00,  985.01,    7.31,  281.67,   -1.86,   52.02,   10.24,    5.33,    4.91,    3.37,    5.41, 1220.99,    9.92,   13.02,  198.50,    0.00,    0.00,    0.00,    0.00,    0.00,   12.68,  431.70
01.01.2025 17:20:00,  985.04,    7.43,  281.80,   -1.93,   51.28,   10.33,    5.30,    5.03,    3.35,    5.38, 1220.50,    9.47,   16.55,  202.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.63,  431.40
01.01.2025 17:30:00,  984.93,    7.54,  281.91,   -2.02,   50.60,   10.41,    5.27,    5.14,    3.33,    5.35, 1219.92,    9.65,   16.91,  203.00,    0.00,    0.00,    0.00,    0.00,    0.00,   12.59,  431.00
01.01.2025 17:40:00,  984.85,    7.60,  281.98,   -2.01,   50.42,   10.45,    5.27,    5.18,    3.33,    5.35, 1219.54,    9.91,   15.33,  199.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.56,  430.80
01.01.2025 17:50:00,  984.73,    7.63,  282.01,   -1.99,   50.39,   10.47,    5.27,    5.19,    3.34,    5.36, 1219.29,   10.33,   17.30,  202.60,    0.00,    0.00,    0.00,    0.00,    0.00,   12.55,  430.70
01.01.2025 18:00:00,  984.63,    7.60,  282.00,   -2.01,   50.43,   10.45,    5.27,    5.18,    3.34,    5.35, 1219.28,   11.04,   17.59,  198.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.54,  430.70
01.01.2025 18:10:00,  984.61,    7.55,  281.94,   -2.14,   50.12,   10.41,    5.22,    5.19,    3.30,    5.30, 1219.51,    9.60,   17.03,  201.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.53,  430.70
01.01.2025 18:20:00,  984.46,    7.59,  282.00,   -2.30,   49.38,   10.44,    5.15,    5.28,    3.26,    5.24, 1219.19,   10.73,   18.47,  199.80,    0.00,    0.00,    0.00,    0.00,    0.00,   12.53,  430.70
01.01.2025 18:30:00,  984.23,    7.71,  282.14,   -2.39,   48.63,   10.53,    5.12,    5.41,    3.24,    5.20, 1218.36,   11.17,   15.66,  198.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.53,  430.50
01.01.2025 18:40:00,  983.99,    7.75,  282.20,   -2.42,   48.42,   10.56,    5.11,    5.45,    3.24,    5.20, 1217.90,   13.09,   20.47,  201.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.54,  430.50
01.01.2025 18:50:00,  983.85,    7.76,  282.22,   -2.34,   48.65,   10.57,    5.14,    5.43,    3.26,    5.22, 1217.66,   12.73,   17.92,  196.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.53,  430.70
01.01.2025 19:00:00,  983.79,    7.81,  282.27,   -2.30,   48.66,   10.60,    5.16,    5.44,    3.27,    5.24, 1217.40,   12.32,   18.32,  199.30,    0.00,    0.00,    0.00,    0.00,    0.00,   12.56,  430.70
01.01.2025 19:10:00,  983.61,    7.85,  282.33,   -2.23,   48.76,   10.63,    5.18,    5.44,    3.28,    5.27, 1216.99,   12.74,   19.18,  200.10,    0.00,    0.00,    0.00,    0.00,    0.00,   12.59,  430.70
