Date Time,p (mbar),Tpot (K),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),CO2 (ppm),T (K),Tdew (K),Tlog (K),Rain Rate (mm/h),Is Rain,Rain Type
2024-03-24 18:00:00,975.8591666666666,280.5222222222222,82.84027777777777,8.989444444444445,7.441388888888889,1.5472222222222223,4.756666666666667,7.625555555555555,1216.8341666666665,3.664722222222222,6.170833333333333,220.45,0.002777777777777778,39.166666666666664,2.0591666666666666,4.064444444444444,5.135833333333333,428.59722222222223,278.56888888888886,275.885,287.38305555555553,0.25531914893617025,No,No Rain
2024-03-25 00:00:00,977.5838888888889,280.1741666666667,79.45361111111112,8.860833333333334,7.038611111111112,1.8219444444444446,4.491666666666666,7.200833333333334,1220.0822222222223,3.1222222222222222,6.359722222222222,251.29444444444445,0.0,9.166666666666666,0.0,0.0,0.0,428.625,278.3619444444444,275.1086111111111,286.87777777777774,0.0,No,No Rain
2024-03-25 06:00:00,980.6291666666667,280.4486111111111,73.87944444444445,9.201666666666666,6.766666666666667,2.433888888888889,4.303055555555556,6.901944444444444,1221.739722222222,2.348888888888889,4.835555555555556,260.6111111111111,0.0,1.9444444444444444,170.25055555555554,334.46666666666664,437.26444444444445,428.30277777777775,278.885,274.55833333333334,288.9122222222222,0.0,No,No Rain
2024-03-25 12:00:00,980.2263888888889,283.0002777777778,56.91916666666667,10.923333333333334,6.2011111111111115,4.723055555555556,3.944722222222222,6.3261111111111115,1210.635,1.7580555555555555,3.339444444444444,194.64138888888888,0.0,0.0,260.75694444444446,499.05055555555555,835.8647222222222,425.8777777777778,281.3883333333333,273.3461111111111,293.0836111111111,0.0,No,No Rain
2024-03-25 18:00:00,978.6333333333334,279.49361111111114,74.64916666666666,8.582500000000001,6.2813888888888885,2.3030555555555554,4.001111111111111,6.418333333333333,1224.415,0.8180555555555555,1.5266666666666666,150.49777777777777,0.0,0.0,2.6094444444444442,6.203888888888889,7.981111111111111,438.94722222222225,277.7733333333333,273.5311111111111,288.695,0.0,No,No Rain
2024-03-26 00:00:00,976.3824999999999,273.9863888888889,96.59444444444445,5.680555555555555,5.473055555555556,0.20805555555555555,3.4925,5.604444444444444,1247.306388888889,0.7247222222222223,1.1941666666666668,145.98833333333334,0.0,0.0,0.0008333333333333333,0.037222222222222226,0.07611111111111112,452.6305555555556,272.12,271.6397222222222,283.2108333333333,0.0,No,No Rain
2024-03-26 06:00:00,973.0699999999999,279.5541666666667,73.16222222222223,8.588611111111112,5.886666666666667,2.7008333333333336,3.7725,6.050833333333333,1219.5922222222223,1.238611111111111,2.0869444444444443,145.93916666666667,0.0,0.0,343.84583333333336,641.0544444444445,692.5577777777778,455.07500000000005,277.37777777777774,272.61305555555555,288.11499999999995,0.0,No,No Rain
2024-03-26 12:00:00,968.6361111111112,289.2163888888889,40.94638888888889,15.449166666666665,6.313055555555556,9.135277777777778,4.064166666666667,6.516944444444444,1174.5133333333333,3.2775,5.3213888888888885,152.47500000000002,0.0,0.0,321.43833333333333,614.8291666666667,703.0091666666667,424.10555555555555,286.59166666666664,273.5922222222222,297.3761111111111,0.0,No,No Rain
2024-03-26 18:00:00,966.0386111111111,285.84416666666664,57.38583333333333,12.281944444444443,6.932222222222222,5.348055555555556,4.475833333333333,7.176944444444445,1185.8313888888888,1.36,2.3333333333333335,134.53194444444443,0.0,0.0,3.4124999999999996,6.872222222222223,8.399166666666666,434.5888888888889,283.03388888888884,274.89888888888885,293.1294444444444,0.0,No,No Rain
2024-03-27 00:00:00,963.6833333333333,279.53527777777776,84.74277777777777,7.868333333333333,6.596388888888889,1.2716666666666667,4.267777777777777,6.844166666666666,1210.625,0.6911111111111111,1.2616666666666667,147.18305555555557,0.0,0.0,0.0,0.0,0.04666666666666666,456.23333333333335,276.5936111111111,274.2075,287.8119444444444,0.0,No,No Rain
2024-03-27 06:00:00,961.6713888888888,284.7038888888889,68.49166666666666,11.619722222222222,7.267222222222222,4.353055555555556,4.714722222222222,7.557777777777777,1186.9330555555555,1.2883333333333333,2.1333333333333333,172.0836111111111,0.0,0.0,319.95722222222224,615.4458333333333,721.9305555555555,453.5083333333333,281.5388888888889,275.50861111111107,291.87416666666667,0.0,No,No Rain
