Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm),Is Rain
2024-01-06 12:00:00,-0.5070764964346083,-1.122675724495559,-1.0494281457805352,-0.8206417671453454,1.194389132891469,-1.008838168463068,-0.8655219535046156,-0.8448779814129285,-0.8555070865916495,-0.8559976530889574,0.8424428658108661,0.11061427910131783,-0.12487601775972236,-1.749067480965398,-0.32304809505776283,-0.3675899687332513,-1.0438113970512881,-1.032166171474255,-1.031566269043148,-1.0025670794082615,0.9052189830116432,0.0
2024-01-07 00:00:00,0.1425815928188583,-1.7478619006029281,-1.722084014936863,-1.5787979125086682,1.2607435594823297,-1.2989321113468868,-1.3319040190279743,-0.8807647518551096,-1.3276747357585965,-1.330018262462229,1.6413477961401364,2.409818049260046,2.103512793251678,-2.6740242468328175,-0.32304809505776283,2.061152399508273,-1.3240935499094935,-1.3149190247197198,-1.3034949277411454,-1.6558075536539063,-0.09772857402275158,0.0
2024-01-07 12:00:00,0.757502103737854,-1.8954004486282663,-1.923478200128652,-2.019440957661377,0.5527799838797366,-1.3570198791479144,-1.549893797016712,-0.7691704096265362,-1.549154926823067,-1.5529478238015804,1.9846699271770538,1.736399894027391,1.6017316455255728,-2.6827085663825647,-0.32304809505776283,3.626033009626279,-1.203068278977784,-1.1936527926761547,-1.1917873155904846,-1.6616047664144566,-0.38523264267398266,0.0
2024-01-08 00:00:00,1.1915732547393636,-2.3326993882709357,-2.3894727061254177,-2.680394073572644,0.23366451574501299,-1.4935079810528913,-1.7945330776675568,-0.7619329939976108,-1.792070281662888,-1.7974802916008934,2.5594166596001195,2.1773197623685987,1.9049756390397636,-2.6305831611299704,-0.32304809505776283,2.122714961581443,-1.2227290150144512,-1.2163904019360785,-1.2049815817893839,-1.5526874357616933,0.13731953067602232,0.0
2024-01-08 12:00:00,1.7647284394401355,-2.627084584429601,-2.7278667222970037,-3.07969605648196,0.12838153846276887,-1.5802402793508004,-1.9355389077294272,-0.7712725635436513,-1.9334532556638107,-1.9398108076874652,3.0383020631557676,0.04713932839141487,-0.06919470631680633,-1.7691644336401298,-0.32304809505776283,-0.05381949106999631,-0.9527878695992066,-0.9759668892581574,-0.9688107848398735,-1.5660912943565415,0.5503338758058447,0.0
2024-01-09 00:00:00,1.9948166079976974,-2.8941215269619485,-3.008002557916008,-3.1591029610791033,0.8225065401045464,-1.6425938675997158,-1.9576154188104624,-0.8533766893921229,-1.9561755193425303,-1.9626570468933242,3.382502989616038,-0.21344844818200162,-0.32479302954383665,-2.2149392039083082,-0.32304809505776283,-0.42319486350901797,-0.9065604652196736,-0.9973303228711982,-0.9890445954308877,-1.5383876442856694,0.45729218267220384,0.0
2024-01-09 12:00:00,1.8619431421956814,-2.675918150492042,-2.7841031577710353,-2.9746599836574723,0.5764460858181043,-1.59082314454705,-1.9038433453916548,-0.8188713343811888,-1.9029588887224351,-1.9093180720943383,3.117215713342063,-0.42296442533365647,-0.5876153130017996,-1.1096871946087803,-0.32304809505776283,-0.42319486350901797,-0.37674187107891677,-0.7599748614293225,-0.8342985435361981,-1.5939354829185786,1.052374981720199,0.0
2024-01-10 00:00:00,1.6671720068720801,-3.1125433981345956,-3.1912365066128667,-3.3826882517273043,0.9701055871916487,-1.6866861138461833,-2.015108961240073,-0.8717555207817588,-2.0102832191264968,-2.0173326043941495,3.502255207286352,-1.2455851945913141,-1.3254332736666798,-0.5821653288425855,-0.32304809505776283,-0.3675899687332513,-0.9622894901923422,-1.0213017144859309,-1.046825121274485,-1.5796883933767412,2.316467703722566,0.0
2024-01-10 12:00:00,1.5752912607555858,-2.560461907985727,-2.6460569850400684,-2.7958971078626336,0.6812637445408043,-1.561597736372158,-1.8482736132133915,-0.8234960729988422,-1.8472175621380378,-1.8531194319797892,2.906933041521258,-0.8683834760048761,-1.0230009610773132,-1.3042598004198707,-0.32304809505776283,-0.42319486350901797,-0.47881011928322614,-0.7597131500207266,-0.8401725758253674,-1.636009193711057,2.390394827628935,0.0
2024-01-11 00:00:00,1.6451527206908665,-3.003623788818592,-3.083481040848046,-3.2739646935725193,0.8925835151717518,-1.6643404756702256,-1.9875448602617516,-0.8607642588722707,-1.9833036249981697,-1.9901347005776506,3.3826300881276854,-1.0566195367307967,-1.147350478760327,0.14867192614677366,-0.32304809505776283,-0.42319486350901797,-0.9015271259567793,-0.9977446356842229,-1.0244102354031042,-1.6163865068821641,3.225849880795179,0.0
2024-01-11 12:00:00,1.562706688963756,-1.9850379004274443,-2.084987256534214,-2.113574899944117,0.6127409334624739,-1.3881512922037775,-1.58881153226528,-0.7837353331951201,-1.5944509426531948,-1.5985159689387094,2.3267029161672927,-1.1230128759790867,-1.1898013911286145,-0.2838729592757723,-0.32304809505776283,1.4912022280566644,-0.5137557469440619,-0.7495056420784694,-0.7787722085647526,-1.577246537092752,2.566353601885427,0.0
2024-01-12 00:00:00,1.5938783909935919,-1.8684709765155334,-1.9743410499992058,-1.67391671112186,1.4286304957655145,-1.3468908246376103,-1.3874106754602917,-0.9071317681297835,-1.397722672807373,-1.4008260623410693,2.213574346646624,-1.394301410526586,-1.4845227349321546,-0.11848600073691953,-0.32304809505776283,2.78401603159324,-1.3124271163395442,-1.3177276535682358,-1.306163027217639,-1.503182752248873,2.4342972400550376,0.0
2024-01-12 12:00:00,1.32707655431606,-1.5661107237068495,-1.6555615080106236,-1.3481124948269756,1.2692123572660157,-1.2261227248937867,-1.210010139987686,-0.8764703517101456,-1.2214394898881553,-1.223464646138847,1.8347336286844829,-0.8229052546150217,-0.6803904427091656,0.7669954780888004,-0.32304809505776283,-0.39340652702200013,-1.2926351795164035,-1.298544894024486,-1.2901494733694023,-1.3061829222585364,-0.044923485518199684,0.0
2024-01-13 00:00:00,0.8348370460949623,-1.485813920449816,-1.5313837971341777,-1.4502169022956992,0.7106439583903623,-1.1909977778016028,-1.2675352202902697,-0.763374470969347,-1.2723789437561348,-1.2744723720392759,1.609907255745636,-0.7493375435431986,-0.6070144871050898,0.6662232673920384,-0.32304809505776283,0.20434609181749194,-1.2572974404141755,-1.233178845444337,-1.2275148157796711,-1.2907939574759848,-0.1789000323851224,0.0
2024-01-13 12:00:00,0.06523179264381897,-1.3465235474529214,-1.322913504167513,-1.431229788390008,0.3083295318093137,-1.1260846972839547,-1.2573484873200205,-0.6656543445937338,-1.2531714528904632,-1.2551074645219285,1.2423129403709035,0.36864846570364623,1.0011689292484054,0.9054281601008775,-0.32304809505776283,-0.42319486350901797,-1.2278846095556506,-1.2025021481189935,-1.1908535427360778,-1.3071842590080862,-0.08934958477244292,0.0
2024-01-14 00:00:00,-0.5928655371973042,-1.2853996543613428,-1.2005624577041378,-1.3564265145468382,0.3084132891500314,-1.0962784114310522,-1.214835434552541,-0.6567652366013609,-1.2030240605014806,-1.2048768215876853,0.9804355355950147,0.2832856009558448,0.8734103516811317,0.9526620888721553,-0.32304809505776283,-0.264323735578256,-1.1551591190625448,-1.1456527839200286,-1.1300975840810257,-1.2959587470262934,-0.2011567225812536,0.0
2024-01-14 12:00:00,-1.2320785804417411,-1.3400779537220848,-1.1925818850257033,-1.4703950052521697,0.19535949192341664,-1.1215828952793747,-1.2791726954172724,-0.6375155128746344,-1.2596564562497492,-1.2617903780311253,0.8350747835216011,2.2359307321811914,2.3591922845711912,0.7142756902358864,-0.32304809505776283,-0.42319486350901797,-0.9456642632609039,-0.9433834373844731,-0.9656370724574764,-1.3184624729240657,-0.12304010404972665,0.0
2024-01-15 00:00:00,-1.788756445051482,-1.4872705518014175,-1.2831347830170055,-1.7507813121683018,-0.04304181887294413,-1.1913426739229214,-1.4264861000737241,-0.6124398197204743,-1.4014354609901705,-1.404276310710934,0.802788130178159,2.480345772271049,2.6703095830561723,0.7211695540018855,-0.32304809505776283,-0.42319486350901797,-0.9491828298072401,-0.9773937123895687,-0.9486327403781868,-1.5775276140750816,-0.031656752538543734,0.0
2024-01-15 12:00:00,-1.6764461992729098,-1.3401872010734548,-1.1496818732276306,-1.6872008197651664,-0.3116702232972323,-1.1228898700548982,-1.3946959241170334,-0.5294948323051567,-1.3704955594668593,-1.3733484086567431,0.7037892837661726,1.0609145469133792,1.7462108501442184,1.0865199736571847,-0.32304809505776283,-0.38546297062546203,-0.8912368097267742,-0.9075892519616021,-0.8178995837719422,-1.31944624236222,-0.3770282156997231,0.0
2024-01-16 00:00:00,-0.9726016480066909,-1.4591393588236132,-1.3341572443411316,-1.8125295137240844,-0.2697171019688175,-1.178182164030501,-1.4573616777142009,-0.56132744876433,-1.4408405195702596,-1.4438764586677568,1.0334029324758405,0.44951214812143503,0.9973540289017335,1.119405896215836,-0.32304809505776283,-0.3239004085522917,-1.0602845503438592,-1.0552913883014285,-1.0610485823713072,-1.490938336206135,-0.5200820009211474,0.0
2024-01-16 12:00:00,-0.8386287036773943,-1.5326082026200145,-1.4189109261861066,-1.87851488786437,-0.19638289698481035,-1.2074983343425822,-1.4887103234492711,-0.5800966801671444,-1.473661567106188,-1.4769180263899724,1.1444870316520854,0.38859078738261976,0.2842923364439806,0.6667250822103408,-0.32304809505776283,-0.42319486350901797,-1.0409652345356288,-1.0295971268306923,-1.044210309432682,-1.409548982510288,-0.2762185012819403,0.0
2024-01-17 00:00:00,-1.5872844338387304,-2.0564674603316035,-1.8610701217832883,-2.2038381278118244,0.5817507173968967,-1.4126026119625226,-1.6315768880165429,-0.7830446254794966,-1.609945645336069,-1.6140887115810707,1.400597795385414,-0.17867098476623072,-0.4307173902333494,0.18729705119047552,-0.32304809505776283,-0.42319486350901797,-1.1916523196365572,-1.1805580661621002,-1.1904507873576011,-1.7017812075762098,0.18986277576650584,0.0
2024-01-17 12:00:00,-2.8457416130215565,-1.5194621046718109,-1.2118771363015624,-1.29449508390632,1.2631632159919535,-1.2057557013085514,-1.1744038814012734,-0.8764102901696567,-1.133174138822453,-1.134566354807204,0.48840088316335245,-0.5587910918910552,-0.6489783909184826,-0.35430729741361294,3.96075864968241,7.015945701848914,-1.2320308525918202,-1.2128141880232846,-1.2131897364027409,-1.386166891042735,0.6858814831571989,1.0
2024-01-18 00:00:00,-2.438726548481596,-1.7430732250345382,-1.471529502045918,-1.531616423189339,1.3824708946588289,-1.2985146055158172,-1.3113728637226114,-0.8995640140281687,-1.2774778395271766,-1.2796943695720435,0.8252300959483181,-0.5427399549299304,-0.5620473638698484,-1.7379690911004193,0.6339725606820631,7.927468798351661,-1.2720381469580844,-1.261268185957587,-1.2505121478906953,-1.5551644266684739,0.25445081790430496,1.0
2024-01-18 12:00:00,-1.3594546536074528,-1.7229352965986473,-1.5554496574111474,-1.5992050518210577,1.1110040470213285,-1.2912717869681265,-1.349029084052263,-0.8516349047179417,-1.3280212626556576,-1.3305777621978827,1.147199677029158,0.18758677680125868,0.027151819459784756,0.24540769434874413,-0.0496136219892411,1.3184298764319609,-1.2448259111090476,-1.2307044136715206,-1.2320498413413197,-1.6062677355182948,0.251221415797412,1.0
2024-01-19 00:00:00,-0.13325379716376326,-2.323686481782901,-2.259052413953842,-2.3228912256185597,1.1992284459107183,-1.4918016528737361,-1.6716930624380812,-0.8759598286159891,-1.661578152998171,-1.6661843536341592,2.120549130281874,-1.0049397396968716,-0.9488944926408956,-0.3889398278592682,-0.32304809505776283,-0.42319486350901797,-1.172774315564647,-1.0947136721145994,-1.065066222177528,-1.6955975139649562,1.014931373507882,0.0
2024-01-19 12:00:00,0.6737931574861982,-1.8992787296019056,-1.919470179183474,-1.9291548261580775,0.8108735761159662,-1.3524636198610211,-1.5080430395816635,-0.8014835184096215,-1.5069776530664896,-1.5105812604851365,1.9619955526998862,-0.6336963977096389,-0.4836389865318644,0.4201293829057273,-0.32304809505776283,-0.42319486350901797,-0.8621311079820396,-0.8791725814358521,-0.8215411120170314,-1.4978422895846084,0.25837846911538737,0.0
2024-01-20 00:00:00,1.253426350807107,-2.4034552561749787,-2.464117662577711,-2.478063356753733,1.0376698420373205,-1.5185220260622088,-1.7379856714271333,-0.8572806895239082,-1.7376160549818604,-1.7423695676390045,2.6427315496753185,-0.42004603679527003,-0.33851043717335977,0.01704541210720557,-0.32304809505776283,-0.42319486350901797,-0.6489611392411112,-0.8534241464665435,-0.9142392899272473,-1.6362200014478043,0.46008517908897223,0.0
2024-01-20 12:00:00,1.5483986102913627,-1.9022648238726885,-2.0031065808534727,-2.141288299010325,0.2868597334719911,-1.343587082843927,-1.5990928788544478,-0.7002497919154015,-1.6043022072982172,-1.6082139643567066,2.248344868046181,-0.2922449387184338,-0.39930533844266636,0.1341680163012765,-0.32304809505776283,-0.42319486350901797,-0.15506919682368536,-0.5348855008754514,-0.6487646312634253,-1.3917708633779335,-0.05129500859395574,0.0
2024-01-21 00:00:00,1.3040023630613953,-2.372774958331872,-2.438686237642434,-2.6891203587331614,0.40790770355155803,-1.5014587442706568,-1.813266574213464,-0.7574884400014245,-1.8115747955831831,-1.8169695323928308,2.6365981386420168,-0.020834804648501102,-0.08364262677867079,0.048306526492033514,-0.32304809505776283,-0.42319486350901797,-1.039168678311758,-1.0205898289342694,-1.0397632704306392,-1.66011154494583,0.2697250170585135,0.0
2024-01-21 12:00:00,0.9384257527450557,-1.2942486898223222,-1.3545165719741143,-1.8663988646362508,-0.7773424249456818,-1.0995821532247356,-1.47372983378714,-0.41564818230824535,-1.4758397361734292,-1.4794046918817665,1.4774270299807588,1.0178683159721806,0.9346922615053324,0.11704297662814221,-0.32304809505776283,-0.42319486350901797,-0.9304986450789843,-0.9076907318955474,-0.9309784230804015,-1.3194111077394288,0.0858236592418336,0.0
2024-01-22 00:00:00,0.0057410896279131846,-0.6540774186853523,-0.640503601737547,-0.8336739357971409,-0.2553759839636965,-0.7195610848139512,-0.8720818310829802,-0.35991107273444756,-0.8698632008984657,-0.8703892296227164,0.5866661895938559,3.984288665719492,3.8500878072876383,0.29779375098754435,-0.2774756828796759,-0.42319486350901797,-1.228482467684922,-1.2134429058095322,-1.2021691100002978,-1.0128088219519005,-0.32282662898678527,0.0
2024-01-22 12:00:00,-0.3084869019014607,-0.46946760276175575,-0.429763279209016,-0.45617621397132113,0.06977931907389864,-0.602278251138189,-0.5841725887133062,-0.44012326005751545,-0.5783350727852187,-0.5778952011504218,0.31247838611880313,1.4837160864121048,1.4783561449523475,0.41981270365145895,-0.32304809505776283,-0.3675899687332513,-1.1503583630120355,-1.1300294521345853,-1.1097398487581724,-0.627821192717174,-0.47609230735702174,0.0
2024-01-23 00:00:00,0.41190925854551724,-0.8554749109361565,-0.8765689415656426,-0.7881644118760206,0.42256523817716873,-0.858082258591964,-0.844580805850605,-0.6152026505829685,-0.8494181139718617,-0.849718822722177,0.8847194621694732,0.058204884932796304,0.5127805167818947,0.7737017702965014,0.7251173850382369,0.4406668946145005,-1.1070919218363262,-1.0925856455298366,-1.0898617021475363,-0.9374977579989333,-0.5699195307328783,1.0
2024-01-23 12:00:00,0.9217998544746177,-0.6418235074400046,-0.7170106918148026,-0.8746256362354714,-0.3748418709408167,-0.723137113019202,-0.9030520223423757,-0.33657716425446865,-0.9144661629344712,-0.9151802917936596,0.8536928997843263,1.7840669068210349,2.139713762498821,0.7039227146155704,-0.23190327070158892,-0.18488817161287494,-0.7538800227151643,-0.7625316979605307,-0.6158663327021235,-0.7283413485228368,-0.5747199933242029,1.0
2024-01-24 00:00:00,-0.030645706497453913,-0.1715864913592463,-0.16567726197663293,-0.10671254210999619,0.07000267198247917,-0.355350780701509,-0.2746283654842172,-0.3265769177630491,-0.2755200685962676,-0.27414901132775854,0.12604302646832247,3.587023025931647,4.056579434562827,0.7089408627985945,-0.23190327070158892,-0.2762390701730631,-0.8281247586789126,-0.8403561251982644,-0.7859325795704105,-0.5613113517734059,-0.6254303345161794,1.0
2024-01-24 12:00:00,0.45412031930181596,-0.22568213817934749,-0.265913254817775,-0.6127683705131929,-0.8582892415638167,-0.4131481096635311,-0.7077064371481853,-0.0095420762918296,-0.7145201433302251,-0.7142577200566872,0.33952131801045143,1.3267311029514044,2.496366360866421,1.3996670362434536,-0.23190327070158892,-0.306027406660081,-0.9154120455525541,-0.9024801569413186,-0.6776595413626679,-0.393736768370711,-0.6645322843509542,1.0
2024-01-25 00:00:00,0.9756445866748485,-0.5325033245023112,-0.6156574187986844,-0.8366514084240888,-0.5836210022366588,-0.6478045391522445,-0.879335541866749,-0.23435242234217998,-0.8923379453649989,-0.8925827191369796,0.7725532099512442,0.43394740925004094,1.1566869944446556,1.3423968111061282,-0.32304809505776283,-0.42319486350901797,-1.043659323412421,-1.0386479161273774,-0.9480769379558888,-0.6831230889905445,-0.5606677301023311,0.0
2024-01-25 12:00:00,1.2359535569143123,-0.7629970280013555,-0.8650769169086998,-0.9783562018312206,-0.2718017291155713,-0.793441464485883,-0.9768821829719523,-0.38237408887733587,-0.992038684033717,-0.9928885884122286,1.0625157544142507,-0.2250004028131146,-0.1397297786839988,1.0316613828408268,-0.32304809505776283,-0.42319486350901797,-0.9201636013081359,-0.906121989458017,-0.8335618110054154,-0.657632920155519,-0.3989357813437597,0.0
2024-01-26 00:00:00,0.9215769872055924,-0.9836948856608795,-1.0501375300186153,-0.7632223527164335,0.8792754043688159,-0.9201091031469986,-0.808943009391219,-0.7519027167359469,-0.821646458364538,-0.8220235858073187,1.156561390258195,-0.10862965984495782,-0.09184060411939167,0.1088580359024329,-0.32304809505776283,-0.33184396494882984,-1.0517490446329378,-1.0418037131709694,-0.9940127379303135,-0.8501882203627666,0.5206582888776661,0.0
2024-01-26 12:00:00,0.8544345079526022,-0.5462320749911553,-0.6168456373974737,-0.47431589336011193,0.25206321158935047,-0.6436476332689834,-0.5735443255214362,-0.5186236934766466,-0.5876417951634305,-0.5873756133378872,0.7345108097233789,1.2585137708666236,1.797184412223156,1.1446915166720435,0.08710361454501976,0.37116077614479215,-1.119315958748788,-1.0927832643485722,-1.0562619896040257,-0.6978971978742501,-0.560929573516403,1.0
2024-01-27 00:00:00,1.8370860127886568,-1.0165419226394938,-1.1685692285665863,-1.2399615275619884,-0.19118994186030822,-0.9526745579704498,-1.1443167505851195,-0.48628055392331676,-1.1638170172911404,-1.16530775694951,1.48315735716285,-0.07908097589379588,0.27260413112651743,1.1178468598871294,-0.32304809505776283,-0.42319486350901797,-0.7455457909380376,-0.7806821090033182,-0.8545837828909257,-1.1003467346362097,-0.5055060508711283,0.0
2024-01-27 12:00:00,2.160377273259031,-0.9602431209000952,-1.1440600031408141,-1.27972223894954,-0.3427348903323368,-0.8978723795356679,-1.1676863144580438,-0.3736651655064299,-1.1904995883648442,-1.1920394109862977,1.5370434947135614,-0.49458654404655517,-0.3046633426082054,0.8441141844859696,-0.32304809505776283,-0.42319486350901797,-0.3523951796799047,-0.418708525669594,-0.5574928270166765,-0.7823081291301416,-0.2647846722007914,0.0
2024-01-28 00:00:00,2.106042233066908,-1.7759930935807324,-1.9315297112308851,-1.6438671412252774,1.1899686065758093,-1.3079175629286084,-1.3710109815143796,-0.8581816126312434,-1.3873763697379777,-1.3903509839568862,2.286764932422925,-0.8919737833568325,-0.9283589652428521,0.028701644658550143,-0.32304809505776283,-0.42319486350901797,-0.5583953236236591,-0.7268260213522284,-0.8081485662471898,-1.5689196314912341,0.6590861737838151,0.0
2024-01-28 12:00:00,1.7694383677258556,-0.686523882042276,-0.8413657487507668,-1.603396417134377,-1.6089783673036653,-0.7348091238617209,-1.3475468040225362,0.06742678784483173,-1.3609413178764607,-1.3636814965573933,1.1786002721771378,-0.13975913758774555,-0.25596248711877423,0.06564349766610164,-0.32304809505776283,-0.42319486350901797,-0.3452104457024496,-0.4156503935248364,-0.5456078256096564,-0.6125903337371826,-0.2883505794672858,0.0
2024-01-29 00:00:00,1.5341945363444864,-1.0394838664272177,-1.1623621164833626,-1.9370794840728776,-1.498949140714081,-0.9584833347505525,-1.5152336746194865,-0.14311894233937952,-1.5222743403796146,-1.5255945033918439,1.4322562189427344,0.03522257519300356,-0.06813952111453515,0.1721695268134957,-0.32304809505776283,-0.42319486350901797,-0.7110250749152129,-0.7578811701605562,-0.8304624534621218,-1.128630105983137,0.008928976642639893,0.0
2024-01-29 12:00:00,1.5155182591988945,-0.45013082156924566,-0.5870337647920292,-1.291815358542067,-1.5007266576115357,-0.5629419408804309,-1.1752554039715417,0.1875798995930888,-1.1898065345707218,-1.191386661294702,0.8835937324949169,0.45425452949631323,0.2650554985256552,0.07024752682431264,-0.32304809505776283,-0.42319486350901797,-0.3813294258514067,-0.4234544293473366,-0.544761419691196,-0.39333272020861226,0.014602250614202963,0.0
2024-01-30 00:00:00,1.5371958155675745,-1.1345472700111112,-1.2551318402186786,-1.4217934905261422,-0.2741841601404319,-1.0163714258497638,-1.2514193672011136,-0.4896440001907011,-1.2648048558632283,-1.2667326256960663,1.5043464947468113,-0.08686334532949291,-0.13226231417561926,0.1838622992787943,-0.32304809505776283,-0.42319486350901797,-0.8795942308452749,-0.8820002854599219,-0.9192985171045749,-1.1183532288167068,0.9357673813200639,0.0
2024-01-30 12:00:00,1.4478557563181624,-0.40839833334586206,-0.5400015898071203,-0.654086529120994,-0.48385670307059614,-0.5545736718315954,-0.7431234684967608,-0.20981728305242103,-0.7661526509923268,-0.7660736122419489,0.7998757585685012,-0.2506579020464278,-0.2720337694302864,0.09268303399210372,-0.32304809505776283,0.13285408424864903,-0.7667272633633755,-0.7482733857377052,-0.792522896809609,-0.34985362450448504,0.4461201970051233,0.0
2024-01-31 00:00:00,1.7693640786362008,-0.6010378295951622,-0.7581372430176716,-0.5605022740924599,0.19930539330834285,-0.6942566009656285,-0.6694825351050213,-0.5112961855369879,-0.6990749444897882,-0.6988093106889155,1.063038674005011,-0.838348393963983,-0.7649675950758111,1.0101686054530503,-0.32304809505776283,-0.42319486350901797,-1.2296468746648748,-1.2155282040010547,-1.213508222963567,-0.5701301420940009,0.21107209230634938,0.0
2024-01-31 12:00:00,1.4635158964227475,-0.774085634165422,-0.8975135111950396,-0.9162186384703755,-0.12473314518634868,-0.806946870499622,-0.9328237744288006,-0.44651981411959457,-0.9522375947141295,-0.9528532739943418,1.1381902082466673,-0.284827367850035,-0.26480980919935426,0.5342825100924653,-0.32304809505776283,-0.42319486350901797,-1.1497590139647358,-1.1291786993048936,-1.139587120421598,-0.6977039574488982,-0.2648719533388142,0.0
