Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
2024-01-01 00:00:00,-1.0173576388232164,-0.4994706503358154,-0.3930483966842748,-0.7724126392042766,-0.4293032136514485,-0.5999205070147031,-0.8287057702755032,-0.2197018324187839,-0.8106041839827925,-0.811321978950324,0.1468095333734314,0.7031091139611367,0.6884833517633024,0.3068328826714284,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.6900930296388817,-0.4572890641845364
2024-01-01 01:00:00,-1.035899498968319,-0.5705323321763667,-0.4608152779524272,-0.8202708410701863,-0.35638052767639633,-0.648191719054657,-0.8624461570161538,-0.26449201763484465,-0.8443441730424919,-0.8450877990765842,0.2050397222042138,0.6732996905241786,0.7065232543283669,0.2979872955912506,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.7053819424873743,-0.4624526978307175
2024-01-01 02:00:00,-1.0410205841512454,-0.6342355558381627,-0.5229246700402991,-0.7854648760767975,-0.14642001494043444,-0.6904954484884858,-0.8381859231871462,-0.34774400798842814,-0.820327861385414,-0.8208117192472466,0.2578261757313856,1.9435876210763552,1.6815725334649259,0.2553073379293918,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.7634157739803437,-0.43921634642290536
2024-01-01 03:00:00,-1.0374888012664685,-0.595971573308635,-0.48561803848916674,-0.7357032230003118,-0.14130595644348254,-0.6651540839967235,-0.8012357208937351,-0.34037113799401475,-0.7828389846524145,-0.7829263219378263,0.22353826285487388,2.497997731210683,2.113933834611107,0.4266905876078386,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.828253571924213,-0.4753617819461674
2024-01-01 04:00:00,-1.0314847703623358,-0.6077451063946436,-0.49771194651948153,-0.7115022004658461,-0.06743622259862372,-0.6729199860183926,-0.7829472369303294,-0.3658689800580275,-0.7646803099848678,-0.7652709911528537,0.234332605797479,2.1513502692733333,1.8984986345572339,0.4207198163287191,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.8360581216767157,-0.4486830081075718
2024-01-01 05:00:00,-1.0463182584784227,-0.6647205968644349,-0.5518270604178256,-0.6796873730890768,0.13409556409606546,-0.7095014718573077,-0.7601799405677224,-0.4411336945843298,-0.7412497620267431,-0.7417305501062234,0.2785259157272084,1.8747097866197484,1.7441903770792004,0.41209536892554555,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.836458354997357,-0.40737393893812857
2024-01-01 06:00:00,-1.060798568306008,-0.6975182961754584,-0.582984247207781,-0.6968184339842602,0.18381557726087386,-0.7307555194955597,-0.7736163777653267,-0.4623306958182681,-0.7541365634037119,-0.7538685900208923,0.3040090312230924,1.758407869422527,1.7933901113475585,0.39020254090210477,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.8554694377278124,-0.3944648548226787
2024-01-01 07:00:00,-1.0366058555452742,-0.7082406209502161,-0.5956930997142128,-0.722650986127791,0.1582452847761159,-0.7374995923038515,-0.7926513304619323,-0.4564938404060241,-0.7746382928670709,-0.77409865654534,0.3215762952277246,2.0542438141377892,1.7210814109834562,0.44172808564414173,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.8910902032648764,-0.404792122115038
2024-01-01 08:00:00,-0.9841588797062777,-0.7063484459899648,-0.5987678220947977,-0.7596323239332666,0.08030324509109231,-0.7364777630904739,-0.8195242048571405,-0.4325320129241809,-0.8015834230189142,-0.8020529302882132,0.33706935215710987,1.9018092624715282,1.6852997860610133,0.3848951886539983,-0.13776501594469712,-0.28577874973934486,-0.5961514439830956,-0.5904878452049994,-0.5668924032463325,-0.9193066523700787,-0.41597999501509614
2024-01-01 09:00:00,-0.9389520587810857,-0.631712655891161,-0.5300990222616709,-0.7343436149927576,-0.05436696199530324,-0.6882474242190554,-0.8001160177939347,-0.3753922704674779,-0.7840105120503206,-0.784029780111887,0.28385959106355596,1.8792263659283786,1.5980820753125595,0.38533746800800756,-0.13776501594469712,-0.28577874973934486,-0.27793043033376563,-0.34281125221615766,-0.32137343658020306,-0.8558696710484535,-0.44351937446138767
2024-01-01 10:00:00,-0.9098148499816645,-0.5879823901431293,-0.4899226498219927,-0.737334752609377,-0.16431921967976534,-0.660044937929836,-0.8034751270933357,-0.3305406446681304,-0.7875250942440396,-0.787707974025423,0.25435505368709965,1.9831076900268676,1.9879526968633399,0.3707422493257137,-0.13776501594469712,-0.28577874973934486,-0.3003393320549909,-0.2933477529824633,-0.294988912044383,-0.7624151906787408,-0.4762223875538633
2024-01-01 11:00:00,-0.9131700437222146,-0.5293249663753369,-0.4321178690669397,-0.7628953831513968,-0.3453947723866485,-0.620193598608113,-0.8210171423235411,-0.25650474180756355,-0.8050980052126331,-0.8049954854190423,0.20309250739888265,2.923685331049056,2.5425678831612,0.3795878364058915,-0.13776501594469712,-0.28577874973934486,0.18465390635628628,0.1609681824069414,0.1873926376083026,-0.7384011914402705,-0.5201132735463913
2024-01-01 12:00:00,-0.9119339197125306,-0.5410984994613455,-0.4438018141131765,-0.7125898868718897,-0.2266349695129917,-0.6285725981578087,-0.7848134087633298,-0.29920594719187393,-0.7693664195764929,-0.7685813656750362,0.21219362007597667,3.046762117209224,2.6402219011786987,0.44172808564414173,-0.13776501594469712,-0.28577874973934486,0.08936128951133675,0.08481460322205889,0.060015862481469506,-0.7185896420685328,-0.5424890193465045
2024-01-01 13:00:00,-0.9193506637705621,-0.4527970013162818,-0.3566846799965191,-0.7658865207680162,-0.5171892559694337,-0.5670584795124824,-0.8232565485231417,-0.17478876603614954,-0.8068552963094924,-0.8075702211585173,0.13506698148213983,2.9756259930983013,2.9585292728845944,0.4956861668332265,-0.13776501594469712,-0.28577874973934486,0.032961630670049376,0.024724343432079413,0.0946646581156,-0.6885721430204451,-0.5665859763620126
2024-01-01 14:00:00,-0.9228824466553389,-0.5305864163488379,-0.4327328135430567,-0.6690824306301536,-0.1712326691293484,-0.6212154278214906,-0.75196878450252,-0.3145660930135682,-0.7359778887361649,-0.7362132592359195,0.19792815508908565,2.945139082765049,2.6238219897559123,0.4432760633831722,-0.13776501594469712,-0.28577874973934486,-0.20106976416208758,-0.19955667415524356,-0.22367094408622537,-0.6733632768360808,-0.539046596915721
2024-01-01 15:00:00,-0.8744970211338597,-0.5593895240771086,-0.4651198892852531,-0.6476006241107964,-0.06222745931469131,-0.6408345487183388,-0.7355464723721148,-0.3572672983978786,-0.7201622688644307,-0.7200292060163613,0.23632215135945064,2.02262775897738,2.1251155923993705,0.45322734884837235,-0.13776501594469712,-0.1893439956132341,-0.4543609647836007,-0.45934234597050044,-0.44440042044540046,-0.70738310909058,-0.5175314567233036
2024-01-01 16:00:00,-0.8116312857847834,-0.6180469478449011,-0.528254188833313,-0.604908932673593,0.16582166773456247,-0.6794596929840087,-0.7034483168445049,-0.44266970916649917,-0.6879452654220091,-0.6887645577513055,0.3047286540859293,0.633779621573667,0.6140873899453907,0.23252995119793368,-0.13776501594469712,0.0678153487230612,-0.61568720147784,-0.6112820564310502,-0.5903526983625654,-0.7141870755414799,-0.4254466566997596
2024-01-01 17:00:00,-0.7291641554251714,-0.6634591468909338,-0.580729450795352,-0.5902251661920072,0.3135611354242793,-0.7086840084866055,-0.6915048171133011,-0.4964302195424295,-0.6779872825398064,-0.6784656147934048,0.368521104338903,0.5524811940183276,0.4702154397364028,0.31169795556552593,-0.13776501594469712,-0.028619405403049508,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.698778092696795,-0.3832769819226205
2024-01-01 18:00:00,-0.6820148539133521,-0.7134966625064698,-0.634639583201657,-0.6160577183355378,0.3921661086181664,-0.7407694457866594,-0.7116594729097075,-0.5274577141022522,-0.6996605394010714,-0.6997991394919132,0.4280381481714672,0.27696985619189995,0.5537058978887687,0.4682648468846754,-0.13776501594469712,1.22503239823639,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.7129863755795565,-0.3996284884688598
2024-01-01 19:00:00,-0.6553498931332628,-0.7746769862212641,-0.6969539567815679,-0.6353641520428082,0.517176427432542,-0.7781683949962763,-0.7262156132071119,-0.5720021369851658,-0.7137188681759467,-0.7141440957547036,0.4908569910217725,0.6541042284625016,0.6111055878685204,0.3795878364058915,0.3280801207274234,0.5821340373956518,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.7650167072629082,-0.3497133632224549
2024-01-01 20:00:00,-0.6267424517665461,-0.90754971676336,-0.8301919266070346,-0.7854648760767975,0.5597935815738063,-0.8564405127409938,-0.8378126888205463,-0.5981143848820462,-0.8261854983749453,-0.8266968295089043,0.623860228377337,0.56038520780843,0.2808710078551446,0.37516504286580243,-0.13776501594469712,-0.28577874973934486,-0.6246393994490502,-0.626848486039628,-0.6063695004107585,-0.8810843702488471,-0.28688915386059716
