Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
2025-01-01,-0.25885037492044477,-0.04874733985782296,-0.007181096114719455,-0.48775258060276067,-0.8257331914796182,-0.2044372847512623,-0.5741606977783035,0.2742437513109709,-0.5628651710562307,-0.5624529464588864,-0.06778594786769405,4.352421866433422,4.433602543475272,0.6999095784753332,-0.3341498394655348,-0.4690876541827517,-0.9898714853874918,-1.0033231297500635,-1.058548977896519,-0.6709286120662306,-0.8985391742724611
2025-01-02,-0.7963326555426111,-0.3318049653196484,-0.18656756935038374,0.11402890731418763,0.8431779732359127,-0.4615609925875271,-0.022228077638722137,-0.7547666403681191,-0.0027759589430598,-0.0016096801841930443,-0.10823379118531365,0.7636600762752457,0.7569011083468941,1.8267921081559904,1.7397109404207425,1.747786220390013,-1.2117716338851592,-1.201227508974884,-1.2581483414633137,-0.5975044866951444,-1.3255163634088556
2025-01-03,-0.3499794511153366,-0.7854713521649149,-0.6700124921697915,-0.6268570152036,0.2924071905550771,-0.8299727059010927,-0.6916458752415192,-0.6540261553818121,-0.6756961340891318,-0.6755923244967695,0.41818062035084425,0.12401262301756186,0.7439982008513083,1.9504759510930978,0.12645741177125258,0.5507651836073831,-0.9285721307952642,-0.9472404395725386,-0.9179212624471073,-0.9854408822301098,-1.2324289273787736
2025-01-04,0.025881743992862725,-1.2243067979185618,-1.1277340499354755,-0.9147536056723324,0.7173494139722522,-1.1131987541964787,-0.9167065591453707,-0.8896942953958228,-0.9055836963160676,-0.9056465549092025,0.9017280982474253,-0.7515806053590672,-0.8196789646663896,0.899575454984482,-0.3805651258043013,-0.4690876541827517,-0.9134577303738726,-0.9161603265160964,-0.9841194207865356,-1.3282453630401831,-0.6176124988496686
2025-01-05,-1.4567864442195457,-0.9899666717896866,-0.6907069393554875,-0.34832750313898536,1.4165853730212563,-0.9173979558026374,-0.37668193526570276,-1.1416829437210532,-0.328908195465823,-0.32896116595429625,0.10726835483100927,-0.4219472365694098,-0.46868107504962364,0.5716536470303594,3.44515038499306,4.09526485704058,-1.200319643877053,-1.1755696734145413,-1.2328968895416672,-1.161596829013693,-0.5057840082206005
2025-01-06,-2.4199092861648923,1.0977063889306644,1.3805769998167179,0.929609621994244,-0.6471703491687617,0.971814052491315,0.8733013452247718,0.6976555224358265,0.9512499941900534,0.9521141968786138,-1.771849578288429,2.2786068360470626,2.346432596026798,0.6964830671765326,-0.3805651258043013,-0.4690876541827517,-0.8408329111146879,-0.8413500965282078,-0.8416602334130204,0.5591882882775822,-1.4213497415047325
2025-01-07,-1.7353604217879486,0.00039967247167014495,0.2621250872814619,-0.22915118031068998,-0.5958736136641279,-0.19187425290521198,-0.351204569039145,0.0553833922008209,-0.30012890788688545,-0.29942173162621066,-0.713847313432789,2.1686800594734272,2.491905601963875,0.9862782603000719,-0.0579144200744034,-0.2487630990254175,-0.8825072083300927,-0.8957399236990015,-0.797150729245518,-0.4027298565955867,-1.3305277076789177
2025-01-08,-1.4426880423557238,-0.46403110710138495,-0.210348820342543,-0.3803142218201729,0.08426114118432775,-0.5905610818693593,-0.48999252155831696,-0.4675944120203859,-0.44699738924927807,-0.44656097061406014,-0.2665963644302978,-0.20297544900962844,-0.09813479550533491,1.1971308385647998,0.9100376971152903,1.1810751223306843,-1.0222094268202342,-1.0241506838782586,-1.0870697100139768,-0.5789565430574222,-1.248561337015252
2025-01-09,-1.9859162303501745,0.045483482013937114,0.3431536872006444,0.6493711420968646,1.035647403319355,-0.0679030496796635,0.6139736037462001,-0.7768250958119148,0.6766331777741666,0.6767124403150905,-0.8693312963315124,0.9692584190914434,1.1544658821582556,1.0899324224636024,3.3068715111088176,2.6904118945167528,-1.1401570387749276,-1.133143354499202,-1.154893780193289,-0.22982793501160384,-1.145176618238477
2025-01-10,-0.4038515607713782,-0.8669571015591936,-0.7367903478492078,-0.7007618128016663,0.31107062419228265,-0.8862473660612858,-0.7511355253805307,-0.685705120988011,-0.7324621643222862,-0.7322534849917743,0.45678759675970876,-0.1606507008101534,0.2972956627804406,2.1440652250659333,-0.3805651258043013,-0.4020817327689233,-0.9412662605053433,-0.9429722061884973,-0.8685188314979155,-0.9752402206261452,-1.016735178111414
2025-01-11,0.2267427471550043,-0.9306851207280226,-0.8885453399835692,-0.812231658044474,0.2224858112099912,-0.9287791189826474,-0.8368987094406799,-0.6647117934550527,-0.8317284161436133,-0.8320304410275627,0.7662962152840677,0.7768130796219578,1.3883189537229907,2.603161596919804,-0.3805651258043013,-0.4690876541827517,-0.6081770836498782,-0.6408899159584746,-0.5508060964255793,-1.1342913132083505,-0.9724568623006459
2025-01-12,1.473681808687302,-1.28232194983578,-1.3915914669738958,-1.1745328385906662,0.2974110743360735,-1.1489303130174409,-1.1033282667549043,-0.7485820266922885,-1.1178866680257522,-1.118807824451954,1.552432109216196,-0.13059719036990175,0.23404231174944837,2.069127484413092,-0.3805651258043013,-0.4690876541827517,-0.715132826053656,-0.7417261883004889,-0.6942746091209678,-1.3600216265110634,-0.9870790038009424
